customer_id,name,gender,age,email,phone,address,city,state,zipcode,registration_date,total_purchases,product_id,Metal_Type,payment_method,payment_amount,discount_applied,tax_amount,total_amount
1481,Michael Thornton,Female,34,danielhoffman@example.com,(612)574-8313x33094,"1076 David Wall
Port Thomasstad, SC 09505",North Marisa,Hawaii,1835,4/1/2023,1,67,Silver,Creadit Card,1655.97,369.6,165.6,1451.97
9345,Jason Nunez,Male,69,glen69@example.org,710.515.3156x0981,"083 Chavez Trafficway Apt. 220
Port Jessica, FL 80701",Rickychester,California,36528,8/1/2022,5,36,Platinum,Debit Card,4069.49,976.58,406.95,3499.86
9346,Andrew Maldonado,Female,18,catherineking@example.net,001-419-605-4630,"817 Charles Lakes
New Amber, OK 38678",East Emily,West Virginia,27915,6/20/2021,3,59,Bronze,Creadit Card,902.48,70.12,90.25,922.61
9347,Edgar Lara,Male,52,gjohnson@example.com,3204589546,"442 Judy Lane
Flemingmouth, HI 32600",New Monica,Pennsylvania,37882,12/5/2020,5,82,Platinum,Creadit Card,2351.44,472.17,235.14,2114.41
9348,Emily Parker,Male,24,mholmes@example.com,487-344-9001x30817,"958 Brooks Fords Apt. 425
Nicholasfort, NH 87101",Johnville,Illinois,97581,11/14/2023,3,36,Platinum,Creadit Card,2687.83,619.32,268.78,2337.29
9349,Makayla Tucker,Female,25,sheilamitchell@example.com,557-435-3990,"5340 Foster Bypass
New Adamside, AS 35106",Mannburgh,Montana,85803,11/1/2023,1,81,Gold,PayPal,373.31,58.1,37.33,352.54
9350,Amber Gonzalez,Female,65,molly14@example.com,+1-701-995-2365x1954,"618 Rogers Unions Apt. 175
Suzanneberg, MO 53512",Jameschester,Washington,28796,10/25/2019,4,63,Platinum,PayPal,3570.35,872.48,357.04,3054.91
9351,Daniel Anderson,Male,54,schwartzderek@example.org,-7321,"197 Richard Oval
North Brianburgh, NH 94469",Liuchester,Illinois,74732,11/25/2022,2,82,Silver,Creadit Card,3890.08,954.79,389.01,3324.3
9352,Barbara Thompson,Male,34,lauriemacdonald@example.com,-1211,"80208 Rhonda Court Suite 157
New Kimberlymouth, CO 32404",Greenhaven,Missouri,27824,11/12/2022,1,67,Gold,Credit Card,3054.12,605.54,305.41,2753.99
9353,Christine Espinoza,Male,21,leemonica@example.net,+1-658-231-3491x92358,"Unit 8611 Box 5513
DPO AA 47534",Millschester,South Dakota,95750,7/28/2024,4,59,Bronze,Credit Card,4362.27,288.92,436.23,4509.58
9354,James Reynolds,Male,47,judithkelly@example.com,-4294,"67753 Daniel Alley Suite 512
Port Michaeltown, OR 10601",Smithborough,Montana,37054,5/11/2021,4,99,Platinum,Credit Card,3261.66,384.35,326.17,3203.48
9355,Margaret Thomas,Male,47,kayladavila@example.net,654-987-6696x301,"91346 Brandy Lock Suite 649
Port Jenniferberg, NY 21094",Kimborough,Kansas,98336,9/4/2023,3,56,Platinum,Credit Card,3636.51,449.68,363.65,3550.48
9356,Jermaine Cherry,Female,18,williamsphilip@example.com,001-271-490-4072x56122,"USS Marsh
FPO AP 48771",Lake Austinborough,Nevada,32176,5/9/2021,1,6,Platinum,Credit Card,2690.14,646.01,269.01,2313.14
9357,Justin Brown,Female,35,hodgesdaniel@example.com,646.329.2355x891,"3562 Kevin Trace
Ethanfurt, MT 16718",Port Amanda,Florida,44271,11/26/2023,1,71,Silver,Credit Card,3670.58,576.55,367.06,3461.09
9358,Eduardo Walker,Female,20,sheena08@example.net,+1-834-508-4596x7595,"614 Michael Wall Suite 473
New Brittanytown, ID 98248",Keithfurt,California,14348,7/9/2022,5,62,Silver,Debit Card,621.01,70.73,62.1,612.38
9359,Christina Williams,Female,20,moodyjaclyn@example.com,954-834-2681,"2210 Martin Union Suite 877
Tammychester, KY 96117",Ashleystad,Louisiana,30010,12/2/2020,2,74,Silver,Credit Card,4867.82,1152.69,486.78,4201.91
9360,Carl Bell,Female,21,anitasanchez@example.net,761-318-8043x158,"100 Emily Curve Apt. 056
West Jason, MP 69414",Byrdbury,Wisconsin,12295,9/28/2021,2,80,Bronze,Creadit Card,2564.22,480.48,256.42,2340.16
9361,Shannon Yang,Male,45,karen11@example.com,618.469.1702,"977 Melissa Alley
Danielberg, MN 16292",Lake Ashleyview,New York,51067,3/16/2021,2,52,Gold,Debit Card,76.38,15.97,7.64,68.05
9362,Amber Jackson,Female,27,david11@example.net,579-865-0535,"602 Morris Port
Lake Joyce, SC 02397",Hensonland,Kentucky,21541,10/27/2020,1,11,Bronze,Credit Card,3158.79,199.95,315.88,3274.72
9363,Kelly Clark,Male,36,jchavez@example.net,(369)374-8973x999,"480 Jason Forge Apt. 952
West Nicholastown, SC 70544",Bradleyton,Tennessee,32469,7/18/2024,3,26,Bronze,Debit Card,4545,557.42,454.5,4442.08
9364,Vanessa Simpson,Female,70,carloslindsey@example.net,(715)956-7018x68405,"5548 Crystal Trafficway Suite 404
South Janice, KS 84727",East Debra,Louisiana,67082,12/14/2023,4,70,Silver,PayPal,4643.03,467.83,464.3,4639.5
9365,Russell Jones PhD,Female,25,hancocksara@example.net,227-815-3724x88922,"7795 Mallory Port Apt. 688
North James, ID 45343",Christopherburgh,South Carolina,17755,7/5/2020,2,46,Silver,Creadit Card,4672.55,560.79,467.26,4579.02
9366,Maureen Riley,Male,62,mcarter@example.net,(986)654-1501x535,"78161 Alex Court
Nicholaschester, LA 77227",Lake Bryan,Idaho,83547,7/27/2023,3,73,Platinum,Credit Card,3669.4,895.06,366.94,3141.28
9367,Logan Young,Female,50,henrystevenson@example.org,7095919478,"0342 Brown Gardens
New Andrewview, KY 66720",West Kathleentown,Colorado,52482,3/7/2023,3,68,Platinum,Credit Card,2807.13,302.86,280.71,2784.98
9368,Justin Brewer,Male,69,ewhite@example.com,786-634-5416,"84901 Kelly Gateway Apt. 154
Kennedyberg, KS 61586",Allenstad,Ohio,26919,9/19/2022,2,94,Platinum,Creadit Card,625.52,102.02,62.55,586.05
5836,Kristine Byrd,Male,69,george36@example.org,(457)865-4677,"13397 White Mission
North Kathryntown, VT 53014",Arnoldburgh,Arkansas,48724,12/28/2021,3,83,Silver,Creadit Card,463.31,112.31,46.33,397.33
9370,Jill Reid,Male,20,diazkathryn@example.net,001-510-798-6901,"42156 Ruben Plaza
Port Amyville, GA 16241",Lake Donnachester,Minnesota,25206,3/5/2022,5,69,Platinum,Creadit Card,3986.89,825.49,398.69,3560.09
9371,Brandon Lee,Female,60,hbutler@example.net,001-596-999-4091x40671,"70248 George Point Apt. 518
New Robert, DE 23276",West Michelle,Nebraska,47006,1/29/2020,4,49,Platinum,Debit Card,1793.44,304.84,179.34,1667.94
9372,Timothy Davis,Female,31,morrisdarrell@example.net,-1350,"19971 Mejia Place Apt. 551
Jessicahaven, KS 52551",Lake Troyhaven,Minnesota,66094,10/31/2019,4,59,Silver,Credit Card,1385.19,250.57,138.52,1273.14
9373,Dr. Alexander Cohen,Male,60,maysmichael@example.com,001-651-613-1665x7203,"Unit 9499 Box 8073
DPO AA 36294",Stuartville,Idaho,78642,2/13/2023,2,86,Platinum,Credit Card,832.68,176.04,83.27,739.91
9374,Grace Hansen,Female,35,ryan54@example.net,317-940-2441x4476,"322 Wheeler Inlet Suite 125
New Brendaberg, HI 06820",New Jessica,Arizona,19446,2/19/2020,2,66,Bronze,PayPal,2875.41,432.48,287.54,2730.47
9375,Andrew Swanson,Male,67,grantjones@example.net,-7799,"64380 Lydia Fork
West Danielle, NM 47567",Hensonberg,Georgia,86012,4/16/2021,2,18,Bronze,Credit Card,512.69,80.47,51.27,483.49
9376,Michael Bauer,Female,20,amy61@example.org,001-472-971-1675x43649,"727 Edwards Landing Suite 235
North Alexandrashire, CO 51660",East Kimberly,Massachusetts,25273,10/5/2020,4,13,Bronze,Creadit Card,4280.16,668.72,428.02,4039.46
9377,Cindy Martin,Female,27,kyle80@example.net,679.359.9990x3994,"3423 Roberta Ridges Apt. 415
New Heather, IA 75755",New John,Montana,39091,11/13/2021,5,21,Bronze,Debit Card,4804.45,450.72,480.44,4834.17
9378,Kelly Mcbride,Male,30,paulalicia@example.org,(337)607-1981x22441,"4477 Joseph Road
South Jeffreyland, TX 63013",South Marcusshire,North Carolina,90361,4/26/2024,5,80,Platinum,Credit Card,3596.82,470.3,359.68,3486.2
9379,Donald Wolfe,Female,55,gregorydavis@example.net,(374)226-6191x649,"169 Eric Alley Suite 301
Evansview, MP 30241",Lake Tylerside,North Dakota,26203,6/15/2020,1,74,Silver,Debit Card,4400.96,448.63,440.1,4392.43
9380,Tina Harris,Female,44,hflynn@example.net,+1-282-849-1771x043,"1176 Charles Lakes
South Amber, NE 39399",West Meganmouth,Oregon,51793,3/6/2023,5,11,Bronze,Credit Card,4691.66,717.37,469.17,4443.46
9381,Sean Cunningham,Female,44,hudsonkim@example.net,687-239-0773x0629,"854 Barron Parkways Apt. 431
North Kathleenport, ID 41337",Benjaminchester,Alaska,31875,5/30/2024,5,100,Silver,Creadit Card,2409.94,137.87,240.99,2513.06
9382,Cheryl Reynolds,Female,40,gomezlauren@example.org,-5725,"3075 John Island Apt. 681
Jordanview, AL 66736",Greenburgh,Hawaii,50535,6/19/2023,4,11,Platinum,Debit Card,4915.8,252.36,491.58,5155.02
9383,Kenneth Doyle,Male,45,nancy06@example.com,001-717-957-6620x993,"PSC 1157, Box 5440
APO AP 38951",Zhangport,Delaware,38059,2/10/2023,1,11,Silver,PayPal,1105.9,231.42,110.59,985.07
9384,Randy Weaver,Female,42,alex30@example.net,8009523648,"3688 Tammy Roads Apt. 183
Amystad, WY 57299",East Davidtown,Idaho,58586,12/26/2023,3,68,Platinum,Creadit Card,2448.04,218.34,244.8,2474.5
9385,Megan Mccarthy,Male,58,kathrynduarte@example.com,-5088,"62312 Fisher Summit
New Kimberg, ND 69620",Sergioview,Kentucky,39130,5/7/2024,4,49,Gold,Credit Card,4444.86,551.22,444.49,4338.13
4913,Jeremy Grant,Female,22,sharon58@example.org,627-238-4623x83522,"544 Stephanie Keys
South Aarontown, OK 39949",Carrborough,Arizona,49052,1/30/2021,2,68,Silver,Credit Card,3036.67,247.3,303.67,3093.04
9387,Michael Howard,Male,56,laurenthomas@example.net,365-712-4051x8244,"58065 Scott Hollow Apt. 559
Christyhaven, MT 02230",South Angelaberg,Washington,13076,3/11/2023,5,69,Gold,Credit Card,1792.4,201.55,179.24,1770.09
9388,Elizabeth Gardner,Male,54,xmoreno@example.com,220-978-1418x02866,"21322 Deborah Streets
Lake Angela, PA 20414",Jeremyhaven,Nebraska,89600,9/7/2021,3,75,Platinum,Debit Card,4877.84,659.7,487.78,4705.92
9389,Linda Smith,Male,66,pattersonjason@example.org,(895)283-1753,"21642 Michael Meadow Apt. 807
East Rhondabury, RI 56526",New Victoria,Vermont,8941,8/11/2023,1,80,Gold,Credit Card,187.06,35.35,18.71,170.42
9390,James Pugh,Female,34,megan18@example.org,001-277-580-9628x3425,"741 Kathleen Station
Paulfurt, MT 40364",Longport,West Virginia,63629,5/4/2023,4,62,Bronze,Debit Card,1583.58,297.1,158.36,1444.84
9391,Ronald Brady,Female,44,ugreene@example.net,+1-267-737-6746x89807,"427 Garcia Estates Suite 987
Elizabethburgh, FL 95783",North Elizabethborough,West Virginia,39536,5/21/2023,5,15,Bronze,Debit Card,2880.41,174.32,288.04,2994.13
9392,Heather Martinez,Female,18,sarabrown@example.org,334-391-6119x650,"594 Marisa Burg Suite 354
South Brooke, MI 93967",South Kevin,Missouri,25626,3/7/2021,5,18,Platinum,PayPal,2608.13,398.71,260.81,2470.23
9393,Ian Stokes,Female,37,daniel09@example.org,001-974-856-2413x457,"4876 Thomas Walk
East Markstad, LA 59292",Parkerchester,North Dakota,94269,1/12/2022,1,73,Gold,PayPal,1829.82,339.75,182.98,1673.05
9394,Ian Marsh,Male,25,banderson@example.com,(871)389-9766,"57653 Smith Walk Suite 784
West Allenmouth, AR 51327",Thompsonmouth,New Hampshire,78959,6/10/2023,3,71,Gold,PayPal,3554.3,568.9,355.43,3340.83
9395,Michael Moreno,Female,33,kconley@example.net,001-677-540-9970x5937,"6445 Ryan Tunnel
Wilsonburgh, NV 51798",Whiteview,Arkansas,42965,3/9/2021,1,85,Silver,Debit Card,3969.82,833.3,396.98,3533.5
9396,Michael Williamson MD,Male,44,jdean@example.org,(803)895-9241,"454 Hernandez Ridges
Anthonyburgh, WY 39124",Watersborough,Rhode Island,14377,12/1/2019,2,21,Bronze,PayPal,313.08,66.5,31.31,277.89
9397,Stanley Mccoy,Male,30,ashley32@example.com,001-466-836-6945x23033,"31985 Sanchez Underpass Suite 046
Phillipsmouth, WV 18916",Warrenbury,Arkansas,2033,3/12/2023,3,53,Platinum,Debit Card,4671.09,968.39,467.11,4169.81
9398,Julie Gill,Female,60,thomasthomas@example.com,001-976-570-0074x349,"33182 Krista Crest
Lake Maureen, IN 87474",East Kyleberg,Alaska,30349,6/27/2020,5,75,Gold,PayPal,4567.91,1064.99,456.79,3959.71
9399,Maria Cooper,Female,46,samanthanewman@example.net,(629)206-2011x606,"272 Russell Branch Apt. 850
Pageberg, IL 92862",Port Ginaborough,Nevada,80550,7/12/2021,3,97,Gold,Credit Card,4748.63,1015.89,474.86,4207.6
9400,Tyler Wilson,Male,21,baldwinadrienne@example.com,464.552.3032,"87588 Rasmussen Course Apt. 659
Fernandezbury, ND 74608",West Cynthiaborough,Nevada,74021,6/17/2020,3,74,Gold,Debit Card,3434.51,498.06,343.45,3279.9
9401,Brian Rose,Male,53,riveradonna@example.org,001-470-275-9611,"729 Steven Terrace
Port Tiffany, OR 19843",Allisonmouth,California,30949,5/30/2023,1,45,Platinum,PayPal,3152.03,400.98,315.2,3066.25
9402,David Castro,Male,38,cody20@example.org,(306)651-5276x79424,"PSC 2268, Box 2034
APO AE 72593",Joymouth,Pennsylvania,31895,11/18/2023,4,4,Silver,PayPal,4283.46,540.22,428.35,4171.59
3963,Tonya Cox,Male,34,floresjennifer@example.org,268-270-5682x1772,"5137 Jackson Streets Suite 391
Tamarahaven, AS 12872",West Glennfurt,Oklahoma,7949,4/4/2024,3,54,Bronze,Creadit Card,4295.76,720.33,429.58,4005.01
9404,Jennifer Evans,Male,39,hthomas@example.net,(757)564-0311x801,"020 Donald Center Suite 775
New Daniel, DC 70067",Annettebury,Pennsylvania,77837,1/21/2023,1,91,Silver,Credit Card,1807.37,221.28,180.74,1766.83
2724,Maria Moore,Female,49,tmichael@example.net,2822103481,"01440 Patton Drive
New Kyle, AL 96913",Fullermouth,Arkansas,36241,7/9/2021,2,46,Bronze,Credit Card,879.01,82.7,87.9,884.21
9406,Ashley Taylor,Female,18,lboone@example.net,669-421-7959x3605,"5019 Quinn Views
South Amber, MO 10090",Alvarezshire,Kentucky,42463,8/23/2023,2,83,Bronze,Credit Card,4874.14,567.71,487.41,4793.84
9407,Courtney Mcdonald,Female,24,whitebrittany@example.net,(793)979-8977,"08057 Jordan Springs Suite 606
West Theresafurt, MD 48446",Tonyfurt,Colorado,68780,2/6/2024,2,44,Gold,Credit Card,4144.84,638.6,414.48,3920.72
9408,Brian Smith,Male,68,ashley21@example.org,(624)737-9470,"80744 Courtney Junction
East Kayla, CA 33343",Port Stanley,Florida,13045,12/17/2020,1,100,Bronze,Creadit Card,4166.43,764.84,416.64,3818.23
9409,Alexis Daniels,Male,27,amanda24@example.net,001-306-936-1712x77910,"32783 Hayes Station Apt. 034
Lake Samantha, NM 19637",Markport,Texas,93506,8/25/2019,2,51,Platinum,Debit Card,3556.58,458.63,355.66,3453.61
9410,Barbara Miller,Female,67,jason88@example.com,(406)841-3597x286,"312 Hunt Lane Suite 279
Lake Emily, MP 87303",South Michaelland,Kansas,83242,4/18/2023,3,11,Bronze,Credit Card,4770.37,902.16,477.04,4345.25
9411,Veronica Kent,Male,25,rogersemma@example.org,693-318-3158x25869,"1337 Hess Junctions
Port Melinda, TX 21353",Stricklandstad,Pennsylvania,15503,10/25/2020,2,83,Gold,Credit Card,3316.45,696.51,331.64,2951.58
9412,Heather Pena,Female,38,rodriguezdebra@example.com,558.329.9014x11167,"6107 Jackson Run
Port Jennifer, MI 23610",Whiteville,Colorado,64623,12/18/2023,4,87,Silver,Debit Card,2945.38,683.29,294.54,2556.63
9413,Charles Wheeler,Female,54,mark32@example.com,(284)623-6660x4084,"8743 William Square Apt. 191
Lake Kim, DE 06874",West Lauren,Oregon,16698,12/12/2021,5,2,Platinum,PayPal,3857.79,366.26,385.78,3877.31
9414,Jonathan Palmer,Male,68,kimberly20@example.com,317-867-4138x301,"71586 Connie Locks
Alfredport, GA 63995",Lake Meganstad,Oregon,42543,8/29/2022,2,88,Silver,PayPal,146.32,23.22,14.63,137.73
9415,Douglas Lopez,Male,50,richardwalters@example.com,(937)951-3954,"09056 Kimberly Course
Lake Natalieberg, CO 21350",New Colehaven,New Hampshire,16281,8/29/2020,2,26,Silver,PayPal,2144.51,474.59,214.45,1884.37
9416,Derrick Diaz,Female,66,cbeltran@example.com,+1-316-543-2912x613,"USNS Phillips
FPO AP 58048",Haasborough,Kentucky,26342,9/2/2020,4,21,Platinum,Credit Card,4881.02,1137.8,488.1,4231.32
9417,Eric James,Female,66,kellyhaynes@example.org,742-647-7744x942,"45184 Sara Club
Gonzalezmouth, MA 09270",New Donald,West Virginia,83067,10/16/2019,5,35,Platinum,Creadit Card,4992.7,260.65,499.27,5231.32
9418,Dana Zhang,Male,47,qsmith@example.com,(416)438-6226,"8394 Bridget Falls
Wagnerborough, WV 03114",Isaiahport,Wisconsin,42853,3/5/2023,1,55,Silver,Credit Card,4322.71,927.31,432.27,3827.67
9419,Mrs. Melanie Gordon DDS,Female,23,pwang@example.org,-5878,"846 Hughes Road
Tarahaven, AL 89993",East Mirandaville,Kansas,37272,5/11/2023,3,53,Silver,Debit Card,1624.5,124.49,162.45,1662.46
9420,Cody Barton,Female,53,cordovasteven@example.org,-4337,"Unit 7549 Box 3773
DPO AE 34794",Westborough,Pennsylvania,95556,7/9/2020,1,86,Platinum,Credit Card,4130.59,637.73,413.06,3905.92
9421,Dana Murphy,Male,43,staceysmith@example.net,(601)448-5678x86887,"8019 Brown Plaza
Wyattmouth, GU 18140",Lake Michelle,Arizona,66479,10/17/2020,2,1,Gold,Creadit Card,4659.46,866.16,465.95,4259.25
9422,Jennifer Meadows,Female,52,esmith@example.org,+1-592-655-3942x0750,"69442 Derek Valleys Apt. 672
Robinstad, ND 58356",Hillfort,Indiana,88736,1/31/2021,1,90,Platinum,PayPal,3482.9,342.9,348.29,3488.29
9423,Andrew Moore,Female,65,leonardlaura@example.net,355-878-9458,"USS Smith
FPO AP 07005",Beverlystad,Colorado,26888,5/12/2020,5,98,Silver,PayPal,528.83,63.93,52.88,517.78
9424,Debra Murphy,Male,33,xrobinson@example.org,926-819-1356,"9180 Hogan Path
Angelatown, CO 33711",South Annetteburgh,Rhode Island,13605,4/24/2024,4,64,Platinum,PayPal,3405.54,234.05,340.55,3512.04
9425,Richard Fritz,Female,55,johnsonjermaine@example.org,518-935-4613x7886,"USCGC Lynn
FPO AP 12102",West Cindy,Michigan,22467,3/2/2024,2,29,Gold,Debit Card,847.3,146.83,84.73,785.2
9426,Autumn Lang,Female,54,ehaney@example.org,341.928.1980x323,"Unit 9557 Box 9145
DPO AA 73868",Pattersonmouth,Missouri,6515,2/7/2020,2,95,Platinum,Creadit Card,1170.42,101.5,117.04,1185.96
9427,Rachael Jones,Female,19,amy03@example.com,+1-441-354-5953x350,"73235 Jade Crossing Suite 584
Elizabethstad, NH 23633",Rossville,Ohio,92723,1/17/2022,3,80,Gold,Debit Card,2501.42,322.76,250.14,2428.8
9428,David Massey,Male,33,kmcknight@example.net,-7439,"62956 Kathleen Corners
North Richard, VT 85952",Patrickville,Pennsylvania,32615,5/31/2024,4,59,Silver,PayPal,4522.05,324.45,452.21,4649.81
9429,Darren Jackson,Female,31,ashley05@example.org,(402)935-0389x3087,"600 Henry Trafficway Apt. 712
Ruizside, NJ 02086",Brendanport,Montana,55236,4/1/2020,4,30,Bronze,Creadit Card,1985.96,180.59,198.6,2003.97
9430,Jennifer Smith,Male,44,ymcpherson@example.com,(491)580-8248,"57186 Allen Cape
Robinsonburgh, MI 64529",South Susanborough,New Hampshire,94011,4/18/2021,1,86,Gold,Debit Card,4000.98,205.46,400.1,4195.62
9431,Stephanie Jones,Male,28,davenportjorge@example.net,(869)711-0370x123,"136 Timothy Stream Suite 624
New Ashleyside, IA 67280",Sparksmouth,Massachusetts,98148,2/14/2020,2,38,Platinum,Creadit Card,4735.01,668.78,473.5,4539.73
6727,Eileen Lopez,Female,23,vlucero@example.com,(789)578-4206x368,"336 Amy Points Apt. 594
Virginiaberg, OR 65839",East Brianastad,Nebraska,84455,2/5/2022,2,96,Bronze,Creadit Card,457.29,89.24,45.73,413.78
9433,Krista Price,Male,60,mtaylor@example.com,6573907205,"3445 Mark Port Apt. 478
Dickersonchester, WI 46866",Lucasburgh,Hawaii,64486,1/5/2024,3,44,Gold,PayPal,3694.23,623.3,369.42,3440.35
9434,Brandon Walters,Male,23,ksmith@example.com,(294)293-8425,"2637 Jeremy Valley Apt. 647
East Andreafort, OH 02631",Port Theodorefurt,Maryland,18612,7/28/2021,3,42,Platinum,Credit Card,2225.04,344.96,222.5,2102.58
9435,Sonya Clark,Male,19,lopezangela@example.net,8488511169,"5559 Caitlin Haven
West Phyllisview, FL 32153",East Paul,Indiana,40843,8/14/2022,1,87,Gold,Credit Card,4550.36,928.64,455.04,4076.76
9436,David Walker,Female,53,zacharypatterson@example.com,769-617-4815x92940,"USNV Cruz
FPO AA 83871",Ryanton,Oklahoma,74504,6/14/2020,2,10,Bronze,PayPal,2735.49,359.46,273.55,2649.58
131,Jasmine Castillo,Female,22,zcarlson@example.com,683-814-8835x43864,"14431 Ricky Place Apt. 536
Camachobury, KY 69020",Philipland,Pennsylvania,62955,5/3/2023,1,39,Platinum,Creadit Card,2727.95,624.28,272.8,2376.47
9438,Patrick Mendoza,Female,61,ojohnson@example.net,(233)608-6196x650,"3726 Campos Mills Apt. 221
South Melissa, DE 51287",New Randyborough,Virginia,44430,10/2/2023,3,45,Gold,Creadit Card,4611.25,790.74,461.12,4281.63
9439,Sydney Bentley,Female,47,cjames@example.com,+1-805-292-0419x02353,"3191 James Ferry
Port Douglas, MH 20576",South Bradley,South Dakota,56642,10/1/2021,5,53,Bronze,Credit Card,2741.4,533.29,274.14,2482.25
9440,Steven Livingston,Female,50,stephen45@example.net,(723)741-6840,"Unit 3787 Box 2366
DPO AE 41063",West Katietown,New Hampshire,29282,7/27/2024,3,32,Platinum,Debit Card,3586.49,759.45,358.65,3185.69
9441,Mary Dean MD,Female,26,diana04@example.net,7938437873,"531 Sara Summit Apt. 804
South Vanessachester, MO 19166",New Matthewburgh,Georgia,93309,5/23/2020,5,56,Silver,Credit Card,1953.26,164.2,195.33,1984.39
9442,Sean Sanchez,Female,46,sarahaguilar@example.net,(831)349-5221,"7362 Howe Lake Suite 374
West Sherriberg, GA 62906",East Dylanville,Iowa,52884,7/28/2024,4,37,Bronze,Credit Card,3589.38,738.37,358.94,3209.95
9443,Alyssa Dudley,Female,30,qstephens@example.net,414-300-6329,"8088 Cline Meadows
Kirkside, FL 05294",Tracieburgh,Nebraska,73321,4/26/2023,5,12,Gold,Creadit Card,367.09,41.42,36.71,362.38
9444,Holly Shaffer,Male,31,perezjustin@example.net,740-963-5173x05001,"5739 Stephanie Circles
Castanedastad, MD 04691",Lake Haley,Rhode Island,76110,12/14/2019,2,22,Bronze,Debit Card,4850.95,585.48,485.1,4750.57
9445,Dennis Martinez,Male,67,jonathanflores@example.net,7195324131,"76426 Mark Landing Apt. 376
North Nataliemouth, NJ 35542",West Donnafort,Colorado,69712,1/29/2022,5,17,Bronze,Creadit Card,3242.7,177.45,324.27,3389.52
9446,Leah Dyer,Male,19,ssmith@example.org,9286451408,"488 Johnston Island
East Kristin, AR 03767",North Andreaburgh,Alaska,70425,11/2/2021,4,41,Platinum,Credit Card,3242.26,509.03,324.23,3057.46
9447,Natalie Hopkins,Male,43,daniellemartinez@example.com,765.501.4591x1070,"67776 Evans Landing Suite 936
Torrestown, PW 98617",East Heatherstad,Massachusetts,25184,6/12/2020,2,36,Platinum,Debit Card,278.36,67.12,27.84,239.08
9448,Kevin Maldonado,Female,19,gateserica@example.com,214.603.8730x5817,"9022 Edward Pine Apt. 335
Hunterport, RI 16031",Molinaborough,Louisiana,23446,7/14/2024,2,8,Platinum,Creadit Card,2838.23,614.53,283.82,2507.52
9449,Luke Simmons,Female,56,amber68@example.com,361.487.8165,"713 Velez Place
Lake Michaela, ID 08742",Jordanburgh,New York,52784,5/6/2022,1,51,Bronze,Debit Card,4731.68,1033.33,473.17,4171.52
9450,Rhonda Werner,Female,56,eric40@example.net,802.225.1925,"36801 Leslie Ways Apt. 924
Williamsonstad, AS 44642",West Jamieton,Massachusetts,19154,1/24/2020,5,94,Platinum,Creadit Card,4128.56,875.11,412.86,3666.31
9451,Shane Dixon,Male,25,jodytownsend@example.org,258.719.8426x66224,"069 Jesus Meadows
East James, AL 74933",Ericview,Tennessee,35543,8/6/2022,2,24,Gold,PayPal,2072.42,470.74,207.24,1808.92
9452,Daniel Huber,Female,38,campbelldeanna@example.com,+1-638-469-8280x434,"6710 Brown Circles Suite 017
Robertsonfort, AR 21103",Vincentmouth,Wyoming,3543,12/6/2019,4,92,Bronze,PayPal,2922.51,213.45,292.25,3001.31
9453,Taylor Woodard,Male,30,davidspencer@example.com,211.539.3757x708,"83042 Jacob Springs
Lake Christopherberg, CO 67363",Port Alexandra,Pennsylvania,30688,9/26/2020,2,82,Silver,Credit Card,3318.42,575.52,331.84,3074.74
9454,Dr. Lisa Ritter,Male,51,mcintyrenicholas@example.com,640.618.1346x64434,"019 Steven Mission
Port Michellefort, TX 68242",New Katie,Indiana,77309,7/24/2024,1,2,Gold,PayPal,3409.22,252.66,340.92,3497.48
9455,Lori Smith,Male,45,steven82@example.org,001-930-544-0504x7993,"6896 White Overpass
Brianbury, AK 74302",Jonesville,Hawaii,71544,8/24/2023,3,38,Bronze,Creadit Card,3793.37,348.05,379.34,3824.66
9456,Emily Edwards,Female,22,travisschmidt@example.com,(243)212-8836x655,"5472 Anna Avenue
Davidsonfort, WI 90903",Newtonmouth,Texas,55047,10/17/2023,1,64,Bronze,Creadit Card,864.18,105,86.42,845.6
9457,John Lucero,Female,28,nrubio@example.net,001-366-340-8339,"004 Fischer Ways Apt. 378
Joseburgh, CO 04413",Courtneyport,North Carolina,41697,7/30/2024,2,85,Gold,Debit Card,594.55,147.65,59.45,506.35
9458,Donald Doyle,Male,58,alexandrasmith@example.com,-3063,"21444 Chavez Cove Apt. 823
Lake Tyrone, VT 68558",West Ryanchester,California,90536,6/12/2024,3,50,Gold,Creadit Card,3597.64,484.58,359.76,3472.82
9459,Cassandra Sanchez,Male,43,alyssa82@example.net,539.400.0491,"14463 Roth Crest Apt. 664
Thomasshire, MD 78847",Robertoborough,Colorado,77020,9/30/2023,1,53,Bronze,Debit Card,4723.72,665.97,472.37,4530.12
9460,Tammy Miller,Female,70,karen03@example.org,215.806.4812x57705,"50779 Moore Canyon Suite 563
Derekmouth, NE 81574",Heatherville,Mississippi,87341,3/17/2024,4,64,Gold,Credit Card,1089.25,221.43,108.93,976.75
9461,Lisa Miller,Male,46,seansweeney@example.org,(859)761-6931,"9393 Kelley Plains
Port Jasonville, NJ 97628",Tracibury,Iowa,32579,4/19/2024,1,78,Gold,Debit Card,4233.52,259.93,423.35,4396.94
9462,Sandra Jones,Male,46,debra81@example.net,764.806.9752x702,"97272 Johns Lodge Apt. 556
Trevorfort, SC 48590",Port David,Georgia,76385,3/28/2023,2,18,Silver,PayPal,993.91,103.46,99.39,989.84
